customer_id,transaction_date,monetary_value
C0161,2024-10-09,2068
C0161,2024-10-22,877
C0161,2024-11-08,2296
C0161,2024-11-26,3992
C0161,2024-12-04,2025
C0162,2024-01-26,3476
C0162,2024-02-21,2732
C0162,2024-03-07,1884
C0162,2024-03-18,1016
C0162,2024-04-03,331
C0162,2024-04-12,2781
C0162,2024-05-09,878
C0162,2024-05-23,1735
C0162,2024-06-12,2489
C0162,2024-07-03,2742
C0162,2024-07-10,3265
C0163,2024-02-03,3547
C0163,2024-03-01,1407
C0163,2024-03-15,1357
C0163,2024-04-14,405
C0163,2024-05-11,2136
C0163,2024-05-24,3571
C0163,2024-06-19,1612
C0163,2024-07-06,516
C0163,2024-07-16,3431
C0163,2024-08-12,260
C0163,2024-09-04,752
C0163,2024-09-13,2689
C0164,2024-01-30,3780
C0164,2024-02-16,823
C0164,2024-03-02,3112
C0164,2024-03-09,1729
C0164,2024-03-27,3935
C0164,2024-04-17,3348
C0164,2024-04-30,670
C0164,2024-05-15,360
C0164,2024-06-14,3756
C0164,2024-07-05,1860
C0164,2024-07-13,1568
C0164,2024-08-05,2816
C0164,2024-08-27,3538
C0164,2024-09-15,1759
C0164,2024-09-27,1630
C0164,2024-10-12,1259
C0164,2024-11-08,3171
C0164,2024-11-15,2614
C0164,2024-12-15,3582
C0165,2024-02-13,379
C0165,2024-02-25,669
C0165,2024-03-11,1550
C0165,2024-03-21,2229
C0165,2024-04-17,2172
C0165,2024-05-08,1154
C0165,2024-05-17,1666
C0165,2024-06-11,936
C0165,2024-07-11,2037
C0165,2024-08-02,2912
C0165,2024-08-27,2473
C0165,2024-09-16,1430
C0165,2024-10-15,3817
C0165,2024-11-06,3425
C0165,2024-11-14,419
C0165,2024-12-05,1105
C0166,2024-02-13,2593
C0166,2024-02-29,1074
C0166,2024-03-11,3242
C0166,2024-04-02,1840
C0166,2024-04-21,2626
C0166,2024-05-14,1089
C0166,2024-05-29,2074
C0166,2024-06-27,348
C0167,2024-02-22,3343
C0167,2024-03-11,3772
C0167,2024-03-30,2341
C0167,2024-04-19,308
C0167,2024-05-12,1050
C0167,2024-05-23,1781
C0167,2024-06-09,421
C0167,2024-06-26,1260
C0167,2024-07-11,1685
C0167,2024-07-22,3609
C0167,2024-08-17,2980
C0167,2024-09-06,3468
C0167,2024-09-14,3883
C0167,2024-09-23,444
C0167,2024-09-30,2606
C0167,2024-10-09,1353
C0167,2024-11-04,1550
C0167,2024-11-18,1096
C0167,2024-12-14,2989
C0168,2024-01-13,2241
C0168,2024-02-03,3861
C0168,2024-02-28,3937
C0168,2024-03-12,3549
C0168,2024-04-11,1578
C0168,2024-05-10,704
C0168,2024-05-25,2394
C0168,2024-06-05,1979
C0168,2024-07-02,2573
C0168,2024-07-21,1717
C0168,2024-08-06,2355
C0168,2024-09-04,2187
C0168,2024-09-24,3619
C0168,2024-10-08,3118
C0168,2024-10-31,3093
C0168,2024-11-30,2185
C0169,2024-02-10,1417
C0169,2024-02-25,797
C0169,2024-03-18,1347
C0169,2024-04-11,357
C0169,2024-04-27,2517
C0169,2024-05-09,3011
C0169,2024-06-08,3080
C0169,2024-07-07,1965
C0169,2024-07-17,2367
C0169,2024-08-15,156
C0169,2024-09-02,2547
C0169,2024-09-13,1602
C0169,2024-09-20,1183
C0169,2024-10-18,2762
C0169,2024-11-17,2950
C0169,2024-12-13,2610
C0170,2024-02-08,1799
C0170,2024-02-28,3187
C0170,2024-03-13,2478
C0170,2024-04-03,3726
C0170,2024-04-10,1752
C0170,2024-04-28,2475
C0170,2024-05-26,472
C0170,2024-06-22,736
C0170,2024-07-08,1358
C0170,2024-08-01,1250
C0170,2024-08-30,619
C0170,2024-09-16,1184
C0170,2024-10-07,1279
C0170,2024-10-28,1597
C0171,2024-02-08,2030
C0171,2024-02-27,1812
C0171,2024-03-06,1931
C0171,2024-03-24,2464
C0171,2024-04-10,386
C0171,2024-04-20,1690
C0171,2024-05-08,3510
C0172,2024-02-05,2608
C0172,2024-02-24,2413
C0172,2024-03-05,1775
C0172,2024-03-27,2776
C0172,2024-04-11,1448
C0172,2024-05-07,1785
C0172,2024-05-17,722
C0172,2024-06-03,715
C0172,2024-06-12,1607
C0173,2024-01-12,3256
C0173,2024-02-08,1025
C0173,2024-02-27,3031
C0173,2024-03-07,1196
C0173,2024-04-04,3089
C0173,2024-04-29,1961
C0173,2024-05-16,974
C0173,2024-06-12,469
C0173,2024-06-20,3396
C0174,2024-02-25,1583
C0174,2024-03-16,3834
C0174,2024-03-25,1436
C0174,2024-04-05,1669
C0174,2024-04-16,1617
C0174,2024-05-13,281
C0174,2024-06-08,2505
C0175,2024-01-08,2524
C0175,2024-01-23,1901
C0175,2024-02-13,157
C0175,2024-02-28,484
C0175,2024-03-13,2567
C0176,2024-02-16,2080
C0176,2024-03-03,3418
C0176,2024-03-28,2224
C0176,2024-04-07,1539
C0176,2024-04-18,3439
C0176,2024-05-13,587
C0176,2024-06-07,3891
C0176,2024-06-16,3625
C0176,2024-07-13,3548
C0176,2024-07-25,3783
C0176,2024-08-01,1325
C0176,2024-08-09,1826
C0176,2024-08-26,1822
C0176,2024-09-22,2525
C0176,2024-10-03,2402
C0176,2024-10-28,2852
C0176,2024-11-06,3066
C0176,2024-11-27,2813
C0176,2024-12-12,1521
C0177,2024-01-30,1153
C0177,2024-02-16,2112
C0177,2024-03-04,382
C0177,2024-03-24,1049
C0177,2024-04-04,2989
C0177,2024-04-30,2081
C0177,2024-05-19,2144
C0177,2024-06-06,272
C0177,2024-06-30,1090
C0177,2024-07-12,3841
C0177,2024-08-04,712
C0177,2024-08-23,2880
C0177,2024-09-05,3839
C0177,2024-09-29,2778
C0177,2024-10-29,215
C0177,2024-11-09,1108
C0177,2024-12-08,1130
C0177,2024-12-17,2059
C0178,2024-02-25,2146
C0178,2024-03-12,3701
C0178,2024-03-24,2066
C0178,2024-04-11,2714
C0178,2024-05-02,1843
C0178,2024-05-22,1599
C0178,2024-06-10,3845
C0178,2024-06-21,2891
C0178,2024-07-01,1498
C0178,2024-07-18,2523
C0178,2024-07-29,273
C0178,2024-08-16,1404
C0178,2024-08-24,3127
C0178,2024-09-11,1199
C0178,2024-09-21,2025
C0178,2024-10-01,1928
C0178,2024-10-24,2928
C0179,2024-02-26,1371
C0179,2024-03-11,2310
C0179,2024-03-20,1519
C0179,2024-04-10,1715
C0179,2024-04-22,2280
C0179,2024-05-17,3937
C0179,2024-06-07,2615
C0179,2024-06-17,3720
C0180,2024-01-18,269
C0180,2024-01-27,946
C0180,2024-02-15,1248
C0180,2024-03-09,1965
C0180,2024-04-08,1720
C0180,2024-04-24,2072
C0180,2024-05-06,547
C0180,2024-05-30,2755
C0180,2024-06-16,1995
C0180,2024-07-10,3684
C0180,2024-07-18,2589
C0181,2024-02-11,488
C0181,2024-02-25,352
C0181,2024-03-20,1530
C0181,2024-04-07,2155
C0181,2024-05-03,1576
C0181,2024-05-10,2784
C0181,2024-06-02,877
C0181,2024-06-29,1406
C0181,2024-07-27,2797
C0181,2024-08-16,820
C0181,2024-08-31,2849
C0181,2024-09-23,2523
C0181,2024-10-15,3795
C0181,2024-11-01,1394
C0181,2024-11-25,1488
C0181,2024-12-08,3930
C0181,2024-12-30,2850
C0182,2024-02-16,2864
C0182,2024-03-06,2103
C0182,2024-03-28,2773
C0182,2024-04-09,3168
C0182,2024-05-03,1030
C0182,2024-05-23,1163
C0182,2024-06-13,3588
C0182,2024-06-24,3962
C0182,2024-07-18,1245
C0182,2024-08-02,1964
C0182,2024-08-16,853
C0182,2024-09-03,1789
C0182,2024-09-17,1197
C0182,2024-09-28,3680
C0182,2024-10-06,765
C0182,2024-10-21,1552
C0182,2024-11-06,317
C0182,2024-11-30,3794
C0182,2024-12-25,272
C0183,2024-02-02,3186
C0183,2024-02-26,3872
C0183,2024-03-16,2793
C0183,2024-03-24,1223
C0183,2024-04-12,321
C0184,2024-01-22,2781
C0184,2024-02-15,2792
C0184,2024-02-23,3022
C0184,2024-03-24,2849
C0184,2024-04-14,2089
C0184,2024-05-03,1588
C0184,2024-06-01,886
C0184,2024-06-26,1648
C0184,2024-07-21,2526
C0184,2024-08-13,2226
C0184,2024-08-27,3661
C0184,2024-09-24,1393
C0184,2024-10-11,2606
C0184,2024-11-05,2213
C0184,2024-11-21,3479
C0184,2024-12-10,1029
C0184,2024-12-22,853
C0185,2024-02-16,748
C0185,2024-02-23,184
C0185,2024-03-10,3582
C0185,2024-04-01,171
C0185,2024-04-09,537
C0185,2024-04-20,2793
C0185,2024-05-11,1191
C0185,2024-06-03,3344
C0185,2024-06-18,1614
C0185,2024-06-26,177
C0186,2024-02-18,2842
C0186,2024-03-19,3112
C0186,2024-04-18,488
C0186,2024-04-27,3329
C0186,2024-05-14,2057
C0187,2024-01-24,3346
C0187,2024-02-17,3438
C0187,2024-03-01,3146
C0187,2024-03-22,2226
C0187,2024-03-29,2756
C0187,2024-04-14,446
C0188,2024-02-03,3752
C0188,2024-02-10,1823
C0188,2024-02-19,1713
C0188,2024-03-15,572
C0188,2024-04-01,2241
C0188,2024-04-17,782
C0188,2024-05-05,1038
C0188,2024-05-21,486
C0188,2024-06-06,407
C0188,2024-06-22,3223
C0188,2024-07-22,2543
C0188,2024-08-09,2503
C0188,2024-09-06,196
C0188,2024-09-25,1837
C0188,2024-10-15,2352
C0188,2024-10-28,742
C0188,2024-11-06,2613
C0189,2024-02-02,1110
C0189,2024-02-19,3289
C0189,2024-03-06,457
C0189,2024-03-26,3448
C0189,2024-04-13,3649
C0189,2024-04-28,3952
C0189,2024-05-25,1543
C0189,2024-06-01,2913
C0189,2024-06-18,508
C0189,2024-07-02,1914
C0189,2024-07-12,2051
C0189,2024-08-11,2352
C0189,2024-09-04,396
C0189,2024-10-01,1030
C0189,2024-10-11,1286
C0189,2024-10-21,877
C0189,2024-11-17,3665
C0189,2024-12-05,2652
C0189,2024-12-12,558
C0190,2024-01-24,2972
C0190,2024-02-07,3824
C0190,2024-02-16,934
C0190,2024-02-29,2643
C0190,2024-03-13,1397
C0190,2024-03-29,1635
C0190,2024-04-26,2873
C0190,2024-05-13,268
C0190,2024-05-24,485
C0190,2024-06-18,1737
C0190,2024-07-04,1544
C0190,2024-07-11,3001
C0190,2024-08-05,2249
C0190,2024-08-19,3580
C0190,2024-09-06,3836
C0190,2024-09-22,2925
C0191,2024-02-06,1073
C0191,2024-03-06,2177
C0191,2024-04-02,1969
C0191,2024-04-25,2811
C0191,2024-05-14,1950
C0191,2024-06-11,1644
C0191,2024-07-04,1985
C0191,2024-07-30,3756
C0191,2024-08-19,1009
C0191,2024-08-30,2461
C0192,2024-02-22,1559
C0192,2024-03-12,1266
C0192,2024-03-25,680
C0192,2024-04-15,2122
C0192,2024-04-30,2974
C0192,2024-05-11,1465
C0192,2024-06-04,1338
C0192,2024-06-27,2137
C0192,2024-07-27,209
C0193,2024-02-08,502
C0193,2024-02-24,1454
C0193,2024-03-15,851
C0193,2024-03-26,1036
C0193,2024-04-02,3187
C0193,2024-04-12,355
C0193,2024-05-07,1054
C0193,2024-05-27,3864
C0193,2024-06-07,3213
C0193,2024-07-01,3325
C0193,2024-07-20,731
C0193,2024-08-03,2010
C0193,2024-08-21,318
C0193,2024-09-06,1886
C0194,2024-02-14,2017
C0194,2024-02-24,2062
C0194,2024-03-19,2676
C0194,2024-04-02,3630
C0194,2024-04-20,1428
C0194,2024-04-29,3862
C0194,2024-05-14,2709
C0194,2024-05-29,357
C0194,2024-06-09,2666
C0194,2024-06-27,3259
C0194,2024-07-04,2066
C0194,2024-07-29,551
C0194,2024-08-26,2053
C0194,2024-09-25,3532
C0194,2024-10-10,884
C0194,2024-11-03,3686
C0194,2024-11-19,2703
C0194,2024-12-14,2509
C0195,2024-02-03,909
C0195,2024-02-11,1444
C0195,2024-03-01,3626
C0195,2024-03-13,3041
C0195,2024-04-01,878
C0195,2024-04-19,2400
C0195,2024-05-12,243
C0195,2024-06-04,542
C0195,2024-06-23,179
C0195,2024-07-20,2495
C0195,2024-08-17,902
C0195,2024-08-24,2100
C0195,2024-09-10,691
C0195,2024-10-04,2024
C0195,2024-10-27,191
C0195,2024-11-16,2452
C0195,2024-12-11,1971
C0196,2024-02-04,2228
C0196,2024-02-16,749
C0196,2024-03-02,2097
C0196,2024-03-28,1670
C0196,2024-04-04,1688
C0196,2024-04-21,3235
C0196,2024-05-10,3157
C0197,2024-01-22,1991
C0197,2024-02-21,1100
C0197,2024-03-20,3646
C0197,2024-04-19,1452
C0197,2024-05-15,936
C0198,2024-02-21,1439
C0198,2024-03-15,895
C0198,2024-04-13,3552
C0198,2024-04-23,3100
C0198,2024-05-05,629
C0198,2024-05-27,1052
C0198,2024-06-18,928
C0198,2024-07-05,1390
C0198,2024-07-14,3400
C0199,2024-02-25,2888
C0199,2024-03-15,2763
C0199,2024-03-30,1470
C0199,2024-04-16,1448
C0199,2024-05-12,3246
C0199,2024-06-11,945
C0199,2024-07-06,1212
C0199,2024-07-14,637
C0199,2024-08-08,2361
C0199,2024-08-28,1460
C0199,2024-09-17,620
C0199,2024-10-16,2809
C0199,2024-10-30,3924
C0199,2024-11-16,1134
C0199,2024-12-15,3154
C0199,2024-12-26,851
C0200,2024-01-21,934
C0200,2024-02-06,1542
C0200,2024-02-28,3875
C0200,2024-03-15,3500
C0200,2024-04-04,1232
C0200,2024-04-20,3555
C0200,2024-05-03,3420
C0200,2024-05-12,528
C0200,2024-05-23,418
C0200,2024-06-09,1730
C0200,2024-06-26,644
C0200,2024-07-24,160
C0200,2024-08-17,1287
